"hub1","hub2","priceAtHub1","priceAtHub2","spread","ratio"
"Dominion-North","OGT","1.8567","2.6995","-0.8428","0.68779403593258"
"Dominion-North","Panhandle","1.8567","2.6017","-0.745","0.713648768113157"
"Dominion-North","PGLC","1.8567","2.8737","-1.017","0.646100845599749"
"Dominion-North","Southern Star","1.8567","2.6245","-0.7678","0.707449037911983"
"Dominion-North","Ventura","1.8567","2.7991","-0.9424","0.663320352970598"
"Dominion-North","Cheyenne","1.8567","2.6592","-0.8025","0.698217509025271"
"Dominion-North","CIG-Mainline","1.8567","2.6076","-0.7509","0.712034054302807"
"Dominion-North","CIG-Mainline South","1.8567","2.5879","-0.7312","0.717454306580625"
"Dominion-North","EP-Permian","1.8567","2.6472","-0.7905","0.701382592928377"
"Dominion-North","EP-S.Mainline","1.8567","2.7791","-0.9224","0.668093987262063"
"Dominion-North","EP-SJ Blanco Pool","1.8567","2.6485","-0.7918","0.701038323579385"
"Dominion-North","EP-SJ Bondad","1.8567","2.6395","-0.7828","0.703428679674181"
"Dominion-North","EP-Waha","1.8567","2.6728","-0.8161","0.694664771026639"
"Dominion-North","Kingsgate","1.8567","2.5525","-0.6958","0.727404505386876"
"Dominion-North","KRGT-Del Pool","1.8567","2.7741","-0.9174","0.669298150751595"
"Dominion-North","KRGT-Rec Pool","1.8567","2.6478","-0.7911","0.701223657375935"
"Dominion-North","Malin","1.8567","2.6861","-0.8294","0.691225196381371"
"Dominion-North","NWP-Rocky Mtn","1.8567","2.6243","-0.7676","0.707502953168464"
"Dominion-North","NWP-Wyoming","1.8567","2.6095","-0.7528","0.711515616018394"
"Dominion-North","Oasis - Waha Pool","1.8567","2.6759","-0.8192","0.693860009716357"
"Dominion-North","Opal Plant Tailgate","1.8567","2.6463","-0.7896","0.701621131390999"
"Dominion-North","PG&E - Citygate","1.8567","3.245","-1.3883","0.572172573189522"
"Dominion-North","PG&E-Topock","1.8567","2.7813","-0.9246","0.667565526911876"
"Dominion-North","Pioneer","1.8567","2.6428","-0.7861","0.702550325412441"
"Dominion-North","Questar-North","1.8567","2.5966","-0.7399","0.715050450589232"
"Dominion-North","Questar-South","1.8567","2.61","-0.7533","0.711379310344828"
"Dominion-North","REX E-NGPL","1.8567","2.8148","-0.9581","0.659620576950405"
"Dominion-North","REX E-Trunk","1.8567","2.83","-0.9733","0.656077738515901"
"Dominion-North","SoCal Border","1.8567","2.7762","-0.9195","0.66879187378431"
"Dominion-North","Socal-Citygate","1.8567","2.9426","-1.0859","0.63097260925712"
"Dominion-North","Socal-Ehrenberg","1.8567","2.7759","-0.9192","0.668864152166865"
"Dominion-North","Socal-KRS","1.8567","2.7624","-0.9057","0.672132927888792"
"Dominion-North","Socal-Needles","1.8567","2.7776","-0.9209","0.668454781105991"
"Dominion-North","Stanfield","1.8567","2.6328","-0.7761","0.705218778486782"
"Dominion-North","TW-Blanco","1.8567","2.654","-0.7973","0.699585531273549"
"Dominion-North","TW-Central","1.8567","2.673","-0.8163","0.694612794612795"
"Dominion-North","Waha","1.8567","2.6995","-0.8428","0.68779403593258"
"Dominion-North","White River Hub","1.8567","2.6481","-0.7914","0.701144216608134"
"Dominion-South","Algonquin Citygates","1.8786","2.6713","-0.7927","0.703253097742672"
"Dominion-South","Col Gas TCO","1.8786","2.8547","-0.9761","0.658072652117561"
"Dominion-South","Dominion-North","1.8786","1.8567","0.0219","1.01179512037486"
"Dominion-South","Iroquois (into)","1.8786","3.1405","-1.2619","0.598185002388155"
"Dominion-South","Iroquois-Z2","1.8786","3.1906","-1.312","0.588792076725381"
"Dominion-South","Leidy-Transco","1.8786","1.7776","0.101","1.05681818181818"
"Dominion-South","Millennium EP","1.8786","1.641","0.2376","1.14478976234004"
"Dominion-South","PNGTS","1.8786","3.55","-1.6714","0.529183098591549"
"Dominion-South","REX E-ANR","1.8786","2.82","-0.9414","0.666170212765957"
"Dominion-South","REX E-MidW","1.8786","2.8133","-0.9347","0.667756726975438"
"Dominion-South","REX E-PEPL","1.8786","2.8347","-0.9561","0.662715631283734"
"Dominion-South","TETCO-M2 (receipt)","1.8786","1.8677","0.0109000000000001","1.00583605504096"
"Dominion-South","TETCO-M3","1.8786","2.0133","-0.1347","0.933094918790046"
"Dominion-South","TGP-Z4 Marcellus","1.8786","1.5934","0.2852","1.17898832684825"
"Dominion-South","TGP-Z4 Sta-219","1.8786","1.9995","-0.1209","0.93953488372093"
"Dominion-South","TGP-Z4 Sta-313","1.8786","1.9199","-0.0412999999999999","0.978488462940778"
"Dominion-South","TGP-Z5 200L","1.8786","2.8582","-0.9796","0.657266811279826"
"Dominion-South","TGP-Z6 200L","1.8786","2.9601","-1.0815","0.634640721597243"
"Dominion-South","Transco-Z5 (non-WGL)","1.8786","2.9907","-1.1121","0.628147256495135"
"Dominion-South","Transco-Z6 (non-NY north)","1.8786","2.9935","-1.1149","0.627559712710874"
"Dominion-South","Transco-Z6 (non-NY)","1.8786","3","-1.1214","0.6262"
"Dominion-South","Transco-Z6 (NY)","1.8786","3.027","-1.1484","0.620614469772051"
"Dominion-South","ANR-LA","1.8786","2.7998","-0.9212","0.670976498321309"
"Dominion-South","ANR-SE-T","1.8786","2.7998","-0.9212","0.670976498321309"
"Dominion-South","Atmos Zone 3","1.8786","2.75","-0.8714","0.683127272727273"
"Dominion-South","Carthage","1.8786","2.8045","-0.9259","0.669852023533607"
"Dominion-South","CG-Mainline","1.8786","2.8094","-0.9308","0.668683704705631"
"Dominion-South","CG-Onshore","1.8786","2.8227","-0.9441","0.665533000318844"
"Dominion-South","ETC-Maypearl","1.8786","2.73","-0.8514","0.688131868131868"
"Dominion-South","FGT-Z3","1.8786","2.9188","-1.0402","0.643620666027134"
"Dominion-South","Henry","1.8786","2.8463","-0.9677","0.660014755999016"
"Dominion-South","Houston Ship Channel","1.8786","2.8199","-0.9413","0.666193836660875"
"Dominion-South","Katy","1.8786","2.8196","-0.941","0.666264718399773"
"Dominion-South","Katy-Lonestar Inter","1.8786","2.8206","-0.942","0.666028504573495"
"Dominion-South","Katy-Oasis","1.8786","2.8197","-0.9411","0.666241089477604"
"Dominion-South","Moss Bluff Inter","1.8786","2.84","-0.9614","0.661478873239437"
"Dominion-South","NGPL-STX","1.8786","2.7828","-0.9042","0.67507546356188"
"Dominion-South","Nortex-Tolar Hub","1.8786","2.7867","-0.9081","0.6741306922166"
"Dominion-South","Pine Prairie","1.8786","2.8396","-0.961","0.661572052401747"
"Dominion-South","Sonat-T1","1.8786","2.8512","-0.9726","0.658880471380471"
"Dominion-South","TETCO-ELA","1.8786","2.8115","-0.9329","0.668184243286502"
"Dominion-South","TETCO-ETX","1.8786","2.7491","-0.8705","0.683350914844858"
"Dominion-South","TETCO-M1 30","1.8786","2.77","-0.8914","0.678194945848375"
"Dominion-South","TETCO-STX","1.8786","2.777","-0.8984","0.676485415916457"
"Dominion-South","TETCO-WLA","1.8786","2.81","-0.9314","0.668540925266904"
"Dominion-South","TGP-500L","1.8786","2.8556","-0.977","0.657865247233506"
"Dominion-South","TGP-800L","1.8786","2.8206","-0.942","0.666028504573495"
"Dominion-South","TGP-Z0","1.8786","2.774","-0.8954","0.677217015140591"
"Dominion-South","TGT-Mainline","1.8786","2.793","-0.9144","0.672610096670247"
"Dominion-South","TGT-North LA","1.8786","2.77","-0.8914","0.678194945848375"
"Dominion-South","TGT-SL","1.8786","2.81","-0.9314","0.668540925266904"
"Dominion-South","Transco-30","1.8786","2.81","-0.9314","0.668540925266904"
"Dominion-South","Transco-45","1.8786","2.8425","-0.9639","0.66089709762533"
"Dominion-South","Transco-65","1.8786","2.8722","-0.9936","0.654063087528724"
"Dominion-South","Transco-85","1.8786","2.8948","-1.0162","0.648956750034545"
"Dominion-South","Tres Palacios (inj)","1.8786","2.7963","-0.9177","0.671816328720094"
"Dominion-South","Trunkline-ELA","1.8786","2.8122","-0.9336","0.668017921911671"
"Dominion-South","Trunkline-WLA","1.8786","2.81","-0.9314","0.668540925266904"
"Dominion-South","Trunkline-Z1A","1.8786","2.8014","-0.9228","0.670593274791176"
"Dominion-South","Alliance Delivered","1.8786","2.8556","-0.977","0.657865247233506"
"Dominion-South","ANR-Joliet Hub","1.8786","2.85","-0.9714","0.659157894736842"
"Dominion-South","ANR-SW","1.8786","2.702","-0.8234","0.695262768319763"
"Dominion-South","APC-ACE","1.8786","2.8556","-0.977","0.657865247233506"
"Dominion-South","Chicago Citygates","1.8786","2.8754","-0.9968","0.653335188147736"
"Dominion-South","Consumers","1.8786","3.0397","-1.1611","0.618021515281113"
"Dominion-South","Demarc","1.8786","2.7968","-0.9182","0.671696224256293"
"Dominion-South","EGT-Flex","1.8786","2.6978","-0.8192","0.696345170138632"
"Dominion-South","Lebanon","1.8786","2.7951","-0.9165","0.672104754749383"
"Dominion-South","Michcon","1.8786","3.0357","-1.1571","0.618835853345192"
"Dominion-South","NBPL-Vector","1.8786","2.8569","-0.9783","0.657565893100914"
"Dominion-South","NBPL-Ventura","1.8786","2.7975","-0.9189","0.671528150134048"
"Dominion-South","NBPL-Will County","1.8786","2.8829","-1.0043","0.651635505914184"
"Dominion-South","NGPL-Amarillo","1.8786","2.76","-0.8814","0.680652173913044"
"Dominion-South","NGPL-GC Mainline","1.8786","2.8003","-0.9217","0.670856693925651"
"Dominion-South","NGPL-MidAm","1.8786","2.88","-1.0014","0.652291666666667"
"Dominion-South","NGPL-Midcont Pool","1.8786","2.7157","-0.8371","0.691755348528924"
"Dominion-South","NGPL-Nicor","1.8786","2.8694","-0.9908","0.654701331288771"
"Dominion-South","NGPL-Nipsco","1.8786","2.8894","-1.0108","0.650169585381048"
"Dominion-South","NGPL-TXOK","1.8786","2.7993","-0.9207","0.67109634551495"
"Dominion-South","NNG-Ventura","1.8786","2.8012","-0.9226","0.670641153791232"
"Dominion-South","OGT","1.8786","2.6995","-0.8209","0.695906649379515"
"Dominion-South","Panhandle","1.8786","2.6017","-0.7231","0.722066341238421"
"Dominion-South","PGLC","1.8786","2.8737","-0.9951","0.653721682847896"
"Dominion-South","Southern Star","1.8786","2.6245","-0.7459","0.715793484473233"
"Dominion-South","Ventura","1.8786","2.7991","-0.9205","0.67114429638098"
"Dominion-South","Cheyenne","1.8786","2.6592","-0.7806","0.706453068592058"
"Dominion-South","CIG-Mainline","1.8786","2.6076","-0.729","0.720432581684307"
"Dominion-South","CIG-Mainline South","1.8786","2.5879","-0.7093","0.725916766490204"
"Dominion-South","EP-Permian","1.8786","2.6472","-0.7686","0.709655485040798"
"Dominion-South","EP-S.Mainline","1.8786","2.7791","-0.9005","0.675974236263539"
"Dominion-South","EP-SJ Blanco Pool","1.8786","2.6485","-0.7699","0.709307154993393"
"Dominion-South","EP-SJ Bondad","1.8786","2.6395","-0.7609","0.711725705626066"
"Dominion-South","EP-Waha","1.8786","2.6728","-0.7942","0.702858425621071"
"Dominion-South","Kingsgate","1.8786","2.5525","-0.6739","0.735984329089128"
"Dominion-South","KRGT-Del Pool","1.8786","2.7741","-0.8955","0.677192603006381"
"Dominion-South","KRGT-Rec Pool","1.8786","2.6478","-0.7692","0.709494674824382"
"Dominion-South","Malin","1.8786","2.6861","-0.8075","0.699378280778824"
"Dominion-South","NWP-Rocky Mtn","1.8786","2.6243","-0.7457","0.715848035666654"
"Dominion-South","NWP-Wyoming","1.8786","2.6095","-0.7309","0.719908028357923"
"Dominion-South","Oasis - Waha Pool","1.8786","2.6759","-0.7973","0.702044172054262"
"Dominion-South","Opal Plant Tailgate","1.8786","2.6463","-0.7677","0.7098968370933"
"Dominion-South","PG&E - Citygate","1.8786","3.245","-1.3664","0.578921417565485"
"Dominion-South","PG&E-Topock","1.8786","2.7813","-0.9027","0.675439542659907"
"Dominion-South","Pioneer","1.8786","2.6428","-0.7642","0.710836991070077"
"Dominion-South","Questar-North","1.8786","2.5966","-0.718","0.723484556728029"
"Dominion-South","Questar-South","1.8786","2.61","-0.7314","0.719770114942529"
"Dominion-South","REX E-NGPL","1.8786","2.8148","-0.9362","0.667400881057269"
"Dominion-South","REX E-Trunk","1.8786","2.83","-0.9514","0.663816254416961"
"Dominion-South","SoCal Border","1.8786","2.7762","-0.8976","0.676680354441323"
"Dominion-South","Socal-Citygate","1.8786","2.9426","-1.064","0.638415007136546"
"Dominion-South","Socal-Ehrenberg","1.8786","2.7759","-0.8973","0.676753485356101"
"Dominion-South","Socal-KRS","1.8786","2.7624","-0.8838","0.680060816681147"
"Dominion-South","Socal-Needles","1.8786","2.7776","-0.899","0.676339285714286"
"Dominion-South","Stanfield","1.8786","2.6328","-0.7542","0.713536918869645"
"Dominion-South","TW-Blanco","1.8786","2.654","-0.7754","0.70783722682743"
"Dominion-South","TW-Central","1.8786","2.673","-0.7944","0.702805836139169"
"Dominion-South","Waha","1.8786","2.6995","-0.8209","0.695906649379515"
"Dominion-South","White River Hub","1.8786","2.6481","-0.7695","0.709414297043163"
"Iroquois (into)","Algonquin Citygates","3.1405","2.6713","0.4692","1.17564481713024"
"Iroquois (into)","Col Gas TCO","3.1405","2.8547","0.2858","1.10011559883701"
"Iroquois (into)","Dominion-North","3.1405","1.8567","1.2838","1.69144180535358"
"Iroquois (into)","Dominion-South","3.1405","1.8786","1.2619","1.6717236239753"
"Iroquois (into)","Iroquois-Z2","3.1405","3.1906","-0.0501","0.984297624271297"
"Iroquois (into)","Leidy-Transco","3.1405","1.7776","1.3629","1.76670792079208"
"Iroquois (into)","Millennium EP","3.1405","1.641","1.4995","1.91377209018891"
"Iroquois (into)","PNGTS","3.1405","3.55","-0.4095","0.884647887323944"
"Iroquois (into)","REX E-ANR","3.1405","2.82","0.3205","1.1136524822695"
"Iroquois (into)","REX E-MidW","3.1405","2.8133","0.3272","1.11630469555326"
"Iroquois (into)","REX E-PEPL","3.1405","2.8347","0.3058","1.10787737679472"
"Iroquois (into)","TETCO-M2 (receipt)","3.1405","1.8677","1.2728","1.68147989505809"
"Iroquois (into)","TETCO-M3","3.1405","2.0133","1.1272","1.55987681915263"
"Iroquois (into)","TGP-Z4 Marcellus","3.1405","1.5934","1.5471","1.97094263838333"
"Iroquois (into)","TGP-Z4 Sta-219","3.1405","1.9995","1.141","1.57064266066517"
"Iroquois (into)","TGP-Z4 Sta-313","3.1405","1.9199","1.2206","1.63576227928538"
"Iroquois (into)","TGP-Z5 200L","3.1405","2.8582","0.2823","1.0987684556714"
"Iroquois (into)","TGP-Z6 200L","3.1405","2.9601","0.1804","1.06094388703084"
"Iroquois (into)","Transco-Z5 (non-WGL)","3.1405","2.9907","0.1498","1.05008860801819"
"Iroquois (into)","Transco-Z6 (non-NY north)","3.1405","2.9935","0.147","1.04910639719392"
"Iroquois (into)","Transco-Z6 (non-NY)","3.1405","3","0.1405","1.04683333333333"
"Iroquois (into)","Transco-Z6 (NY)","3.1405","3.027","0.1135","1.03749587049884"
"Iroquois (into)","ANR-LA","3.1405","2.7998","0.3407","1.12168726337596"
"Iroquois (into)","ANR-SE-T","3.1405","2.7998","0.3407","1.12168726337596"
"Iroquois (into)","Atmos Zone 3","3.1405","2.75","0.3905","1.142"
"Iroquois (into)","Carthage","3.1405","2.8045","0.336","1.11980745230879"
"Iroquois (into)","CG-Mainline","3.1405","2.8094","0.3311","1.11785434612373"
"Iroquois (into)","CG-Onshore","3.1405","2.8227","0.3178","1.11258723916817"
"Iroquois (into)","ETC-Maypearl","3.1405","2.73","0.4105","1.1503663003663"
"Iroquois (into)","FGT-Z3","3.1405","2.9188","0.2217","1.07595587227628"
"Iroquois (into)","Henry","3.1405","2.8463","0.2942","1.10336225977585"
"Iroquois (into)","Houston Ship Channel","3.1405","2.8199","0.3206","1.11369197489273"
"Iroquois (into)","Katy","3.1405","2.8196","0.3209","1.11381046957015"
"Iroquois (into)","Katy-Lonestar Inter","3.1405","2.8206","0.3199","1.11341558533645"
"Iroquois (into)","Katy-Oasis","3.1405","2.8197","0.3208","1.11377096854275"
"Iroquois (into)","Moss Bluff Inter","3.1405","2.84","0.3005","1.10580985915493"
"Iroquois (into)","NGPL-STX","3.1405","2.7828","0.3577","1.12853960040247"
"Iroquois (into)","Nortex-Tolar Hub","3.1405","2.7867","0.3538","1.12696020382531"
"Iroquois (into)","Pine Prairie","3.1405","2.8396","0.3009","1.10596562896183"
"Iroquois (into)","Sonat-T1","3.1405","2.8512","0.2893","1.10146604938272"
"Iroquois (into)","TETCO-ELA","3.1405","2.8115","0.329","1.1170193846701"
"Iroquois (into)","TETCO-ETX","3.1405","2.7491","0.3914","1.14237386781128"
"Iroquois (into)","TETCO-M1 30","3.1405","2.77","0.3705","1.13375451263538"
"Iroquois (into)","TETCO-STX","3.1405","2.777","0.3635","1.1308966510623"
"Iroquois (into)","TETCO-WLA","3.1405","2.81","0.3305","1.11761565836299"
"Iroquois (into)","TGP-500L","3.1405","2.8556","0.2849","1.0997688751926"
"Iroquois (into)","TGP-800L","3.1405","2.8206","0.3199","1.11341558533645"
"Iroquois (into)","TGP-Z0","3.1405","2.774","0.3665","1.13211968276857"
"Iroquois (into)","TGT-Mainline","3.1405","2.793","0.3475","1.12441818832796"
"Iroquois (into)","TGT-North LA","3.1405","2.77","0.3705","1.13375451263538"
"Iroquois (into)","TGT-SL","3.1405","2.81","0.3305","1.11761565836299"
"Iroquois (into)","Transco-30","3.1405","2.81","0.3305","1.11761565836299"
"Iroquois (into)","Transco-45","3.1405","2.8425","0.298","1.10483729111697"
"Iroquois (into)","Transco-65","3.1405","2.8722","0.2683","1.09341271499199"
"Iroquois (into)","Transco-85","3.1405","2.8948","0.2457","1.08487632997098"
"Iroquois (into)","Tres Palacios (inj)","3.1405","2.7963","0.3442","1.12309122769374"
"Iroquois (into)","Trunkline-ELA","3.1405","2.8122","0.3283","1.11674134129863"
"Iroquois (into)","Trunkline-WLA","3.1405","2.81","0.3305","1.11761565836299"
"Iroquois (into)","Trunkline-Z1A","3.1405","2.8014","0.3391","1.12104661954737"
"Iroquois (into)","Alliance Delivered","3.1405","2.8556","0.2849","1.0997688751926"
"Iroquois (into)","ANR-Joliet Hub","3.1405","2.85","0.2905","1.1019298245614"
"Iroquois (into)","ANR-SW","3.1405","2.702","0.4385","1.16228719467061"
"Iroquois (into)","APC-ACE","3.1405","2.8556","0.2849","1.0997688751926"
"Iroquois (into)","Chicago Citygates","3.1405","2.8754","0.2651","1.09219586840092"
"Iroquois (into)","Consumers","3.1405","3.0397","0.1008","1.03316116722045"
"Iroquois (into)","Demarc","3.1405","2.7968","0.3437","1.12289044622426"
"Iroquois (into)","EGT-Flex","3.1405","2.6978","0.4427","1.16409667136185"
"Iroquois (into)","Lebanon","3.1405","2.7951","0.3454","1.12357339630067"
"Iroquois (into)","Michcon","3.1405","3.0357","0.1048","1.03452251540007"
"Iroquois (into)","NBPL-Vector","3.1405","2.8569","0.2836","1.09926843781721"
"Iroquois (into)","NBPL-Ventura","3.1405","2.7975","0.343","1.12260947274352"
"Iroquois (into)","NBPL-Will County","3.1405","2.8829","0.2576","1.08935446945784"
"Iroquois (into)","NGPL-Amarillo","3.1405","2.76","0.3805","1.13786231884058"
"Iroquois (into)","NGPL-GC Mainline","3.1405","2.8003","0.3402","1.12148698353748"
"Iroquois (into)","NGPL-MidAm","3.1405","2.88","0.2605","1.09045138888889"
"Iroquois (into)","NGPL-Midcont Pool","3.1405","2.7157","0.4248","1.15642375814707"
"Iroquois (into)","NGPL-Nicor","3.1405","2.8694","0.2711","1.09447968216352"
"Iroquois (into)","NGPL-Nipsco","3.1405","2.8894","0.2511","1.08690385547172"
"Iroquois (into)","NGPL-TXOK","3.1405","2.7993","0.3412","1.12188761476083"
"Iroquois (into)","NNG-Ventura","3.1405","2.8012","0.3393","1.12112666000286"
"Iroquois (into)","OGT","3.1405","2.6995","0.441","1.16336358584923"
"Iroquois (into)","Panhandle","3.1405","2.6017","0.5388","1.20709536072568"
"Iroquois (into)","PGLC","3.1405","2.8737","0.2668","1.09284198072172"
"Iroquois (into)","Southern Star","3.1405","2.6245","0.516","1.1966088778815"
"Iroquois (into)","Ventura","3.1405","2.7991","0.3414","1.12196777535636"
"Iroquois (into)","Cheyenne","3.1405","2.6592","0.4813","1.18099428399519"
"Iroquois (into)","CIG-Mainline","3.1405","2.6076","0.5329","1.20436416628317"
